91, 4, 50.0003, 58.0098, 48.0004, 56.01, 
92, 4, 54.0001, 58.0098, 52.0002, 56.01, 
93, 4, 54.0001, 54.0101, 52.0002, 52.0102, 
94, 4, 50.0003, 54.0101, 48.0004, 52.0102, 
95, 4, 50.0003, 50.0103, 48.0004, 48.0104, 
96, 4, 54.0001, 50.0103, 52.0002, 48.0104, 
97, 4, 61.9997, 54.0101, 59.9998, 52.0102, 
98, 4, 57.9999, 54.0101, 56, 52.0102, 
99, 4, 57.9999, 50.0103, 56, 48.0104, 
100, 4, 61.9997, 50.0103, 59.9998, 48.0104, 
101, 4, 46.0005, 62.0096, 44.0007, 60.0097, 
102, 4, 42.0008, 62.0096, 40.0009, 60.0097, 
103, 4, 42.0008, 58.0098, 40.0009, 56.01, 
104, 4, 46.0005, 58.0098, 44.0007, 56.01, 
105, 4, 38.001, 62.0096, 36.0011, 60.0097, 
106, 4, 34.0012, 62.0096, 32.0013, 60.0097, 
107, 4, 34.0012, 58.0098, 32.0013, 56.01, 
108, 4, 38.001, 58.0098, 36.0011, 56.01, 
109, 4, 38.001, 54.0101, 36.0011, 52.0102, 
110, 4, 34.0012, 54.0101, 32.0013, 52.0102, 
111, 4, 34.0012, 50.0103, 32.0013, 48.0104, 
112, 4, 38.001, 50.0103, 36.0011, 48.0104, 
113, 4, 46.0005, 54.0101, 44.0007, 52.0102, 
114, 4, 42.0008, 54.0101, 40.0009, 52.0102, 
115, 4, 42.0008, 50.0103, 40.0009, 48.0104, 
116, 4, 46.0005, 50.0103, 44.0007, 48.0104, 
117, 4, 46.0005, 46.0105, 44.0007, 44.0106, 
118, 4, 42.0008, 46.0105, 40.0009, 44.0106, 
119, 4, 42.0008, 42.0107, 40.0009, 40.0108, 
120, 4, 46.0005, 42.0107, 44.0007, 40.0108, 
121, 4, 38.001, 46.0105, 36.0011, 44.0106, 
122, 4, 34.0012, 46.0105, 32.0013, 44.0106, 
123, 4, 34.0012, 42.0107, 32.0013, 40.0108, 
124, 4, 38.001, 42.0107, 36.0011, 40.0108, 
125, 4, 38.001, 38.0109, 36.0011, 36.011, 
126, 4, 34.0012, 38.0109, 32.0013, 36.011, 
127, 4, 34.0012, 34.0111, 32.0013, 32.0112, 
128, 4, 38.001, 34.0111, 36.0011, 32.0112, 
129, 4, 46.0005, 38.0109, 44.0007, 36.011, 
130, 4, 42.0008, 38.0109, 40.0009, 36.011, 
131, 4, 42.0008, 34.0111, 40.0009, 32.0112, 
132, 4, 46.0005, 34.0111, 44.0007, 32.0112, 
133, 4, 61.9997, 46.0105, 59.9998, 44.0106, 
134, 4, 57.9999, 46.0105, 56, 44.0106, 
135, 4, 57.9999, 42.0107, 56, 40.0108, 
136, 4, 61.9997, 42.0107, 59.9998, 40.0108, 
137, 4, 54.0001, 46.0105, 52.0002, 44.0106, 
138, 4, 50.0003, 46.0105, 48.0004, 44.0106, 
139, 4, 50.0003, 42.0107, 48.0004, 40.0108, 
140, 4, 54.0001, 42.0107, 52.0002, 40.0108, 
141, 4, 54.0001, 38.0109, 52.0002, 36.011, 
142, 4, 50.0003, 38.0109, 48.0004, 36.011, 
143, 4, 50.0003, 34.0111, 48.0004, 32.0112, 
144, 4, 54.0001, 34.0111, 52.0002, 32.0112, 
145, 4, 61.9997, 38.0109, 59.9998, 36.011, 
146, 4, 57.9999, 38.0109, 56, 36.011, 
147, 4, 57.9999, 34.0111, 56, 32.0112, 
148, 4, 61.9997, 34.0111, 59.9998, 32.0112, 
149, 4, 30.0014, 62.0096, 28.0015, 60.0097, 
150, 4, 26.0016, 62.0096, 24.0017, 60.0097, 
151, 4, 26.0016, 58.0098, 24.0017, 56.01, 
152, 4, 30.0014, 58.0098, 28.0015, 56.01, 
153, 4, 22.0018, 62.0096, 20.0019, 60.0097, 
154, 4, 18.002, 62.0096, 16.0021, 60.0097, 
155, 4, 18.002, 58.0098, 16.0021, 56.01, 
156, 4, 22.0018, 58.0098, 20.0019, 56.01, 
157, 4, 22.0018, 54.0101, 20.0019, 52.0102, 
158, 4, 18.002, 54.0101, 16.0021, 52.0102, 
159, 4, 18.002, 50.0103, 16.0021, 48.0104, 
160, 4, 22.0018, 50.0103, 20.0019, 48.0104, 
161, 4, 30.0014, 54.0101, 28.0015, 52.0102, 
162, 4, 26.0016, 54.0101, 24.0017, 52.0102, 
163, 4, 26.0016, 50.0103, 24.0017, 48.0104, 
164, 4, 30.0014, 50.0103, 28.0015, 48.0104, 
165, 4, 14.0023, 62.0096, 12.0024, 60.0097, 
166, 4, 10.0025, 62.0096, 8.00257, 60.0097, 
167, 4, 10.0025, 58.0098, 8.00257, 56.01, 
168, 4, 14.0023, 58.0098, 12.0024, 56.01, 
169, 4, 6.00268, 62.0096, 4.00279, 60.0097, 
170, 4, 2.00289, 62.0096, 0.00300017, 60.0097, 
171, 4, 2.00289, 58.0098, 0.00300017, 56.01, 
172, 4, 6.00268, 58.0098, 4.00279, 56.01, 
173, 4, 6.00268, 54.0101, 4.00279, 52.0102, 
174, 4, 2.00289, 54.0101, 0.00300017, 52.0102, 
175, 4, 2.00289, 50.0103, 0.00300017, 48.0104, 
176, 4, 6.00268, 50.0103, 4.00279, 48.0104, 
177, 4, 14.0023, 54.0101, 12.0024, 52.0102, 
178, 4, 10.0025, 54.0101, 8.00257, 52.0102, 
179, 4, 10.0025, 50.0103, 8.00257, 48.0104, 
180, 4, 14.0023, 50.0103, 12.0024, 48.0104, 
181, 4, 14.0023, 46.0105, 12.0024, 44.0106, 
182, 4, 10.0025, 46.0105, 8.00257, 44.0106, 
183, 4, 10.0025, 42.0107, 8.00257, 40.0108, 
184, 4, 14.0023, 42.0107, 12.0024, 40.0108, 
185, 4, 6.00268, 46.0105, 4.00279, 44.0106, 
186, 4, 2.00289, 46.0105, 0.00300017, 44.0106, 
187, 4, 2.00289, 42.0107, 0.00300017, 40.0108, 
188, 4, 6.00268, 42.0107, 4.00279, 40.0108, 
189, 4, 6.00268, 38.0109, 4.00279, 36.011, 
190, 4, 2.00289, 38.0109, 0.00300017, 36.011, 
191, 4, 2.00289, 34.0111, 0.00300017, 32.0112, 
192, 4, 6.00268, 34.0111, 4.00279, 32.0112, 
193, 4, 14.0023, 38.0109, 12.0024, 36.011, 
194, 4, 10.0025, 38.0109, 8.00257, 36.011, 
195, 4, 10.0025, 34.0111, 8.00257, 32.0112, 
196, 4, 14.0023, 34.0111, 12.0024, 32.0112, 
197, 4, 30.0014, 46.0105, 28.0015, 44.0106, 
198, 4, 26.0016, 46.0105, 24.0017, 44.0106, 
199, 4, 26.0016, 42.0107, 24.0017, 40.0108, 
200, 4, 30.0014, 42.0107, 28.0015, 40.0108, 
201, 4, 22.0018, 46.0105, 20.0019, 44.0106, 
202, 4, 18.002, 46.0105, 16.0021, 44.0106, 
203, 4, 18.002, 42.0107, 16.0021, 40.0108, 
204, 4, 22.0018, 42.0107, 20.0019, 40.0108, 
205, 4, 22.0018, 38.0109, 20.0019, 36.011, 
206, 4, 18.002, 38.0109, 16.0021, 36.011, 
207, 4, 18.002, 34.0111, 16.0021, 32.0112, 
208, 4, 22.0018, 34.0111, 20.0019, 32.0112, 
209, 4, 30.0014, 38.0109, 28.0015, 36.011, 
210, 4, 26.0016, 38.0109, 24.0017, 36.011, 
211, 4, 26.0016, 34.0111, 24.0017, 32.0112, 
212, 4, 30.0014, 34.0111, 28.0015, 32.0112, 
213, 4, 30.0014, 30.0113, 28.0015, 28.0114, 
214, 4, 26.0016, 30.0113, 24.0017, 28.0114, 
215, 4, 26.0016, 26.0116, 24.0017, 24.0117, 
216, 4, 30.0014, 26.0116, 28.0015, 24.0117, 
217, 4, 22.0018, 30.0113, 20.0019, 28.0114, 
218, 4, 18.002, 30.0113, 16.0021, 28.0114, 
219, 4, 18.002, 26.0116, 16.0021, 24.0117, 
220, 4, 22.0018, 26.0116, 20.0019, 24.0117, 
221, 4, 22.0018, 22.0118, 20.0019, 20.0119, 
222, 4, 18.002, 22.0118, 16.0021, 20.0119, 
223, 4, 18.002, 18.012, 16.0021, 16.0121, 
224, 4, 22.0018, 18.012, 20.0019, 16.0121, 
225, 4, 30.0014, 22.0118, 28.0015, 20.0119, 
226, 4, 26.0016, 22.0118, 24.0017, 20.0119, 
227, 4, 26.0016, 18.012, 24.0017, 16.0121, 
228, 4, 30.0014, 18.012, 28.0015, 16.0121, 
229, 4, 14.0023, 30.0113, 12.0024, 28.0114, 
230, 4, 10.0025, 30.0113, 8.00257, 28.0114, 
231, 4, 10.0025, 26.0116, 8.00257, 24.0117, 
232, 4, 14.0023, 26.0116, 12.0024, 24.0117, 
233, 4, 6.00268, 30.0113, 4.00279, 28.0114, 
234, 4, 2.00289, 30.0113, 0.00300017, 28.0114, 
235, 4, 2.00289, 26.0116, 0.00300017, 24.0117, 
236, 4, 6.00268, 26.0116, 4.00279, 24.0117, 
237, 4, 6.00268, 22.0118, 4.00279, 20.0119, 
238, 4, 2.00289, 22.0118, 0.00300017, 20.0119, 
239, 4, 2.00289, 18.012, 0.00300017, 16.0121, 
240, 4, 6.00268, 18.012, 4.00279, 16.0121, 
241, 4, 14.0023, 22.0118, 12.0024, 20.0119, 
242, 4, 10.0025, 22.0118, 8.00257, 20.0119, 
243, 4, 10.0025, 18.012, 8.00257, 16.0121, 
244, 4, 14.0023, 18.012, 12.0024, 16.0121, 
245, 4, 14.0023, 14.0122, 12.0024, 12.0123, 
246, 4, 10.0025, 14.0122, 8.00257, 12.0123, 
247, 4, 10.0025, 10.0124, 8.00257, 8.01251, 
248, 4, 14.0023, 10.0124, 12.0024, 8.01251, 
249, 4, 6.00268, 14.0122, 4.00279, 12.0123, 
250, 4, 2.00289, 14.0122, 0.00300017, 12.0123, 
251, 4, 2.00289, 10.0124, 0.00300017, 8.01251, 
252, 4, 6.00268, 10.0124, 4.00279, 8.01251, 
253, 4, 6.00268, 6.01262, 4.00279, 4.01273, 
254, 4, 2.00289, 6.01262, 0.00300017, 4.01273, 
255, 4, 2.00289, 2.01283, 0.00300017, 0.0129403, 
256, 4, 6.00268, 2.01283, 4.00279, 0.0129403, 
257, 4, 14.0023, 6.01262, 12.0024, 4.01273, 
258, 4, 10.0025, 6.01262, 8.00257, 4.01273, 
259, 4, 10.0025, 2.01283, 8.00257, 0.0129403, 
260, 4, 14.0023, 2.01283, 12.0024, 0.0129403, 
261, 4, 30.0014, 14.0122, 28.0015, 12.0123, 
262, 4, 26.0016, 14.0122, 24.0017, 12.0123, 
263, 4, 26.0016, 10.0124, 24.0017, 8.01251, 
264, 4, 30.0014, 10.0124, 28.0015, 8.01251, 
265, 4, 22.0018, 14.0122, 20.0019, 12.0123, 
266, 4, 18.002, 14.0122, 16.0021, 12.0123, 
267, 4, 18.002, 10.0124, 16.0021, 8.01251, 
268, 4, 22.0018, 10.0124, 20.0019, 8.01251, 
269, 4, 22.0018, 6.01262, 20.0019, 4.01273, 
270, 4, 18.002, 6.01262, 16.0021, 4.01273, 
271, 4, 18.002, 2.01283, 16.0021, 0.0129403, 
272, 4, 22.0018, 2.01283, 20.0019, 0.0129403, 
273, 4, 30.0014, 6.01262, 28.0015, 4.01273, 
274, 4, 26.0016, 6.01262, 24.0017, 4.01273, 
275, 4, 26.0016, 2.01283, 24.0017, 0.0129403, 
276, 4, 30.0014, 2.01283, 28.0015, 0.0129403, 
277, 4, 61.9997, 30.0113, 59.9998, 28.0114, 
278, 4, 57.9999, 30.0113, 56, 28.0114, 
279, 4, 57.9999, 26.0116, 56, 24.0117, 
280, 4, 61.9997, 26.0116, 59.9998, 24.0117, 
281, 4, 54.0001, 30.0113, 52.0002, 28.0114, 
282, 4, 50.0003, 30.0113, 48.0004, 28.0114, 
283, 4, 50.0003, 26.0116, 48.0004, 24.0117, 
284, 4, 54.0001, 26.0116, 52.0002, 24.0117, 
285, 4, 54.0001, 22.0118, 52.0002, 20.0119, 
286, 4, 50.0003, 22.0118, 48.0004, 20.0119, 
287, 4, 50.0003, 18.012, 48.0004, 16.0121, 
288, 4, 54.0001, 18.012, 52.0002, 16.0121, 
289, 4, 61.9997, 22.0118, 59.9998, 20.0119, 
290, 4, 57.9999, 22.0118, 56, 20.0119, 
291, 4, 57.9999, 18.012, 56, 16.0121, 
292, 4, 61.9997, 18.012, 59.9998, 16.0121, 
293, 4, 46.0005, 30.0113, 44.0007, 28.0114, 
294, 4, 42.0008, 30.0113, 40.0009, 28.0114, 
295, 4, 42.0008, 26.0116, 40.0009, 24.0117, 
296, 4, 46.0005, 26.0116, 44.0007, 24.0117, 
297, 4, 38.001, 30.0113, 36.0011, 28.0114, 
298, 4, 34.0012, 30.0113, 32.0013, 28.0114, 
299, 4, 34.0012, 26.0116, 32.0013, 24.0117, 
300, 4, 38.001, 26.0116, 36.0011, 24.0117, 
301, 4, 38.001, 22.0118, 36.0011, 20.0119, 
302, 4, 34.0012, 22.0118, 32.0013, 20.0119, 
303, 4, 34.0012, 18.012, 32.0013, 16.0121, 
304, 4, 38.001, 18.012, 36.0011, 16.0121, 
305, 4, 46.0005, 22.0118, 44.0007, 20.0119, 
306, 4, 42.0008, 22.0118, 40.0009, 20.0119, 
307, 4, 42.0008, 18.012, 40.0009, 16.0121, 
308, 4, 46.0005, 18.012, 44.0007, 16.0121, 
309, 4, 46.0005, 14.0122, 44.0007, 12.0123, 
310, 4, 42.0008, 14.0122, 40.0009, 12.0123, 
311, 4, 42.0008, 10.0124, 40.0009, 8.01251, 
312, 4, 46.0005, 10.0124, 44.0007, 8.01251, 
313, 4, 38.001, 14.0122, 36.0011, 12.0123, 
314, 4, 34.0012, 14.0122, 32.0013, 12.0123, 
315, 4, 34.0012, 10.0124, 32.0013, 8.01251, 
316, 4, 38.001, 10.0124, 36.0011, 8.01251, 
317, 4, 38.001, 6.01262, 36.0011, 4.01273, 
318, 4, 34.0012, 6.01262, 32.0013, 4.01273, 
319, 4, 34.0012, 2.01283, 32.0013, 0.0129403, 
320, 4, 38.001, 2.01283, 36.0011, 0.0129403, 
321, 4, 46.0005, 6.01262, 44.0007, 4.01273, 
322, 4, 42.0008, 6.01262, 40.0009, 4.01273, 
323, 4, 42.0008, 2.01283, 40.0009, 0.0129403, 
324, 4, 46.0005, 2.01283, 44.0007, 0.0129403, 
325, 4, 61.9997, 14.0122, 59.9998, 12.0123, 
326, 4, 57.9999, 14.0122, 56, 12.0123, 
327, 4, 57.9999, 10.0124, 56, 8.01251, 
328, 4, 61.9997, 10.0124, 59.9998, 8.01251, 
329, 4, 54.0001, 14.0122, 52.0002, 12.0123, 
330, 4, 50.0003, 14.0122, 48.0004, 12.0123, 
331, 4, 50.0003, 10.0124, 48.0004, 8.01251, 
332, 4, 54.0001, 10.0124, 52.0002, 8.01251, 
333, 4, 54.0001, 6.01262, 52.0002, 4.01273, 
334, 4, 50.0003, 6.01262, 48.0004, 4.01273, 
335, 4, 50.0003, 2.01283, 48.0004, 0.0129403, 
336, 4, 54.0001, 2.01283, 52.0002, 0.0129403, 
337, 4, 61.9997, 6.01262, 59.9998, 4.01273, 
338, 4, 57.9999, 6.01262, 56, 4.01273, 
339, 4, 57.9999, 2.01283, 56, 0.0129403, 
340, 4, 61.9997, 2.01283, 59.9998, 0.0129403, 
341, 5, 62.9996, 63.0096, 61.9997, 62.0096, 
342, 5, 60.9997, 63.0096, 59.9998, 62.0096, 
343, 5, 60.9997, 61.0097, 59.9998, 60.0097, 
344, 5, 62.9996, 61.0097, 61.9997, 60.0097, 
345, 5, 58.9999, 63.0096, 57.9999, 62.0096, 
346, 5, 57, 63.0096, 56, 62.0096, 
347, 5, 57, 61.0097, 56, 60.0097, 
348, 5, 58.9999, 61.0097, 57.9999, 60.0097, 
349, 5, 58.9999, 59.0098, 57.9999, 58.0098, 
350, 5, 57, 59.0098, 56, 58.0098, 
351, 5, 57, 57.0099, 56, 56.01, 
352, 5, 58.9999, 57.0099, 57.9999, 56.01, 
353, 5, 62.9996, 59.0098, 61.9997, 58.0098, 
354, 5, 60.9997, 59.0098, 59.9998, 58.0098, 
355, 5, 60.9997, 57.0099, 59.9998, 56.01, 
356, 5, 62.9996, 57.0099, 61.9997, 56.01, 
357, 5, 55.0001, 63.0096, 54.0001, 62.0096, 
358, 5, 53.0002, 63.0096, 52.0002, 62.0096, 
359, 5, 53.0002, 61.0097, 52.0002, 60.0097, 
360, 5, 55.0001, 61.0097, 54.0001, 60.0097, 
361, 5, 51.0003, 63.0096, 50.0003, 62.0096, 
362, 5, 49.0004, 63.0096, 48.0004, 62.0096, 
363, 5, 49.0004, 61.0097, 48.0004, 60.0097, 
364, 5, 51.0003, 61.0097, 50.0003, 60.0097, 
365, 5, 51.0003, 59.0098, 50.0003, 58.0098, 
366, 5, 49.0004, 59.0098, 48.0004, 58.0098, 
367, 5, 49.0004, 57.0099, 48.0004, 56.01, 
368, 5, 51.0003, 57.0099, 50.0003, 56.01, 
369, 5, 55.0001, 59.0098, 54.0001, 58.0098, 
370, 5, 53.0002, 59.0098, 52.0002, 58.0098, 
371, 5, 53.0002, 57.0099, 52.0002, 56.01, 
372, 5, 55.0001, 57.0099, 54.0001, 56.01, 
373, 5, 55.0001, 55.01, 54.0001, 54.0101, 
374, 5, 53.0002, 55.01, 52.0002, 54.0101, 
375, 5, 53.0002, 53.0101, 52.0002, 52.0102, 
376, 5, 55.0001, 53.0101, 54.0001, 52.0102, 
377, 5, 51.0003, 55.01, 50.0003, 54.0101, 
378, 5, 49.0004, 55.01, 48.0004, 54.0101, 
379, 5, 49.0004, 53.0101, 48.0004, 52.0102, 
380, 5, 51.0003, 53.0101, 50.0003, 52.0102, 
381, 5, 51.0003, 51.0102, 50.0003, 50.0103, 
382, 5, 49.0004, 51.0102, 48.0004, 50.0103, 
383, 5, 49.0004, 49.0103, 48.0004, 48.0104, 
384, 5, 51.0003, 49.0103, 50.0003, 48.0104, 
385, 5, 55.0001, 51.0102, 54.0001, 50.0103, 
386, 5, 53.0002, 51.0102, 52.0002, 50.0103, 
387, 5, 53.0002, 49.0103, 52.0002, 48.0104, 
388, 5, 55.0001, 49.0103, 54.0001, 48.0104, 
389, 5, 62.9996, 55.01, 61.9997, 54.0101, 
390, 5, 60.9997, 55.01, 59.9998, 54.0101, 
391, 5, 60.9997, 53.0101, 59.9998, 52.0102, 
